what,kind,bundleId,bundleVersion,description,time
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1336928993123
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1336928993123
java.vm.specification.version,sysinfo,,,"1.0",1336928993123
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1336928993123
java.vm.version,sysinfo,,,"20.6-b01",1336928993123
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1336928993249
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1336928993376
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1336928993449
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1336928993595
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1336928993609
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1336928993761
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1336928993823
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20100616-1900,"org.eclipse.php.debug.daemon",1336928993839
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1336928993886
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1336928994182
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1336928994307
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1336928994338
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1336928994741
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1336928994815
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1336928994935
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336928995528
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336928997604
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336928998508
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336929006785
activated,view,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.BreakpointView",1336929013091
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336929015942
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336929199002
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1336929204732
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1336929212048
